Date,AAPL,AMZN,BRK-B,GOOGL,JPM,META,MSFT,NVDA,TSLA
2021-04-30,128.28549194335938,173.37100219726562,274.95001220703125,116.86894989013672,137.52687072753906,323.0882263183594,242.98797607421875,14.973406791687012,236.47999572753906
2021-05-03,129.3394317626953,169.32449340820312,279.17999267578125,116.35150909423828,137.12454223632812,320.60357666015625,242.6796417236328,14.80107593536377,228.3000030517578
2021-05-04,124.76266479492188,165.593505859375,280.260009765625,114.55142974853516,139.0200958251953,316.409423828125,238.7580108642578,14.316740989685059,224.53334045410156
2021-05-05,125.00666046142578,163.52699279785156,282.760009765625,114.94570922851562,140.84413146972656,313.0899353027344,237.48614501953125,14.423733711242676,223.64666748046875
2021-05-06,126.6070327758789,165.31849670410156,289.7099914550781,116.06697845458984,143.6785430908203,318.0592346191406,240.6272735595703,14.488078117370605,221.17999267578125
2021-05-07,127.2815170288086,164.58050537109375,290.92999267578125,116.79098510742188,144.17031860351562,317.1249694824219,243.25782775878906,14.776632308959961,224.1233367919922
2021-05-10,123.99710083007812,159.52450561523438,292.3299865722656,113.80259704589844,144.15243530273438,304.0953063964844,238.1702423095703,14.231447219848633,209.67999267578125
2021-05-11,123.07823181152344,161.19549560546875,285.6300048828125,112.72553253173828,141.75616455078125,304.65191650390625,237.2548828125,14.271848678588867,205.73333740234375
2021-05-12,120.00884246826172,157.5970001220703,282.9100036621094,109.25892639160156,140.7815399169922,300.6963195800781,230.2884063720703,13.725418090820312,196.6300048828125
2021-05-13,122.15937042236328,158.07350158691406,286.8999938964844,110.6885757446289,144.4027862548828,303.38970947265625,234.1715087890625,13.632391929626465,190.56333923339844
2021-05-14,124.58358764648438,161.14500427246094,290.67999267578125,113.138671875,146.64706420898438,314.0042419433594,239.1048583984375,14.208751678466797,196.5800018310547
2021-05-17,123.43013000488281,163.51950073242188,289.2200012207031,113.66205596923828,147.23719787597656,313.5272216796875,236.24310302734375,14.131437301635742,192.27667236328125
2021-05-18,122.04206848144531,161.61399841308594,287.5899963378906,112.34861755371094,145.16278076171875,308.0609130859375,234.21963500976562,13.982048988342285,192.6233367919922
2021-05-19,121.88567352294922,161.58999633789062,286.2200012207031,112.7970199584961,144.0541229248047,311.66864013671875,234.7991180419922,14.031928062438965,187.82000732421875
2021-05-20,124.44673156738281,162.38400268554688,286.7300109863281,114.55738830566406,143.80372619628906,316.65789794921875,238.04415893554688,14.577362060546875,195.5933380126953
2021-05-21,122.6090316772461,160.1540069580078,287.739990234375,113.9207763671875,145.44000244140625,314.29248046875,236.7790069580078,14.955700874328613,193.6266632080078
2021-05-24,124.24146270751953,162.24949645996094,289.7300109863281,117.24337005615234,146.22682189941406,322.6410217285156,242.1969757080078,15.57446002960205,202.14666748046875
2021-05-25,124.04596710205078,162.95249938964844,287.20001220703125,117.334228515625,144.7157440185547,325.78167724609375,243.10479736328125,15.610123634338379,201.56333923339844
2021-05-26,123.99710083007812,163.25799560546875,287.3299865722656,118.20026397705078,144.6978759765625,325.6524658203125,242.88267517089844,15.662249565124512,206.3766632080078
2021-05-27,122.46240234375,161.5054931640625,289.29998779296875,117.32481384277344,146.95108032226562,330.7112731933594,240.7772979736328,15.450759887695312,210.28334045410156
2021-05-28,121.80744934082031,161.15350341796875,289.44000244140625,117.03529357910156,146.85272216796875,326.7159423828125,241.13461303710938,16.2054386138916,208.4066619873047
2021-06-01,121.48489379882812,160.9324951171875,289.8399963378906,118.24346160888672,148.47109985351562,327.1134338378906,238.9326629638672,16.225393295288086,207.96665954589844
2021-06-02,122.24732971191406,161.69949340820312,290.0199890136719,117.71759796142578,148.4800567626953,327.1333312988281,238.83609008789062,16.737905502319336,201.7066650390625
2021-06-03,120.76152801513672,159.35049438476562,291.9700012207031,116.57495880126953,148.57839965820312,324.0423889160156,237.30047607421875,16.928943634033203,190.94667053222656
2021-06-04,123.05867767333984,160.31100463867188,292.5199890136719,118.85871887207031,148.81983947753906,328.325927734375,242.20663452148438,17.535980224609375,199.68333435058594
2021-06-07,123.0684585571289,159.90049743652344,289.4599914550781,119.292236328125,148.12240600585938,334.5177307128906,245.12327575683594,17.57663345336914,201.7100067138672
2021-06-08,123.88955688476562,163.20550537109375,289.19000244140625,119.10055541992188,147.53228759765625,331.6355895996094,243.9257354736328,17.41502571105957,201.19667053222656
2021-06-09,124.27078247070312,164.0574951171875,288.5799865722656,119.57229614257812,145.69032287597656,328.2265625,244.9108123779297,17.320478439331055,199.5933380126953
2021-06-10,123.27373504638672,167.4824981689453,284.9100036621094,120.92247772216797,143.41920471191406,330.42303466796875,248.4358673095703,17.3870849609375,203.3733367919922
2021-06-11,124.48585510253906,167.3415069580078,286.82000732421875,120.67768096923828,143.3208770751953,329.23040771484375,249.0636749267578,17.78646469116211,203.29666137695312
2021-06-14,127.54544067382812,169.19349670410156,283.5299987792969,121.60676574707031,140.88885498046875,334.7065734863281,250.9952392578125,17.97953987121582,205.89666748046875
2021-06-15,126.72434997558594,169.156494140625,283.94000244140625,120.58779907226562,138.75184631347656,334.686767578125,249.51754760742188,17.749794006347656,199.7866668701172
2021-06-16,127.2228775024414,170.7624969482422,283.1099853515625,119.94522857666016,139.72647094726562,329.0514831542969,248.57106018066406,17.771495819091797,201.6233367919922
2021-06-17,128.82598876953125,174.46200561523438,278.69000244140625,120.90958404541016,135.69390869140625,334.4482421875,251.97059631347656,18.616647720336914,205.53334045410156
2021-06-18,127.52593231201172,174.34500122070312,274.0400085449219,119.28825378417969,132.26043701171875,327.64019775390625,250.55088806152344,18.598194122314453,207.77000427246094
2021-06-21,129.32452392578125,172.697998046875,277.1000061035156,120.97811126708984,134.5047607421875,330.25408935546875,253.64138793945312,18.38715171813965,206.94332885742188
2021-06-22,130.96669006347656,175.27200317382812,276.9200134277344,121.4925537109375,134.30801391601562,336.9527893066406,256.4228515625,18.84565544128418,207.90333557128906
2021-06-23,130.6930389404297,175.1909942626953,274.6600036621094,121.29045104980469,135.12164306640625,338.5032043457031,256.1910400390625,19.015779495239258,218.85667419433594
2021-06-24,130.40956115722656,172.45399475097656,275.489990234375,121.66089630126953,136.36453247070312,341.077392578125,257.56243896484375,19.16370964050293,226.60667419433594
2021-06-25,130.11631774902344,170.072998046875,278.3800048828125,121.66932678222656,137.74147033691406,339.2784118652344,255.9496307373047,18.989585876464844,223.9566650390625
2021-06-28,131.7487335205078,172.1945037841797,276.6099853515625,121.69664764404297,137.99185180664062,353.4610595703125,259.5229797363281,19.94151496887207,229.57333374023438
2021-06-29,133.26388549804688,172.40699768066406,276.2099914550781,121.43495178222656,137.8219757080078,349.7340393066406,262.1112060546875,19.983171463012695,226.9199981689453
2021-06-30,133.8797607421875,172.00799560546875,277.9200134277344,121.25320434570312,139.07373046875,345.5796203613281,261.6282958984375,19.95897674560547,226.56666564941406
2021-07-01,134.18272399902344,171.64849853515625,280.1700134277344,121.60577392578125,140.45071411132812,352.2187194824219,262.304443359375,20.16801643371582,225.97332763671875
2021-07-02,136.81224060058594,175.5489959716797,279.1199951171875,124.3995132446289,140.31581115722656,352.52679443359375,268.1473388671875,20.44241714477539,226.3000030517578
2021-07-06,138.82591247558594,183.78700256347656,277.32000732421875,125.32563018798828,137.95968627929688,350.6185607910156,268.1569519042969,20.653461456298828,219.86000061035156
2021-07-07,141.31858825683594,184.82899475097656,279.239990234375,125.60767364501953,138.12156677246094,348.3424987792969,270.3492736816406,20.327423095703125,214.88333129882812
2021-07-08,140.0184326171875,186.57049560546875,274.1000061035156,124.18746948242188,135.7384490966797,343.5322265625,267.92523193359375,19.85944175720215,217.60333251953125
